цена,комнат,площадь,жилая_площадь,площадь_кухни,этаж,этажность_дома,тип_рынка,отделка,регион,станция_метро,минут_до_метро
55000000.0,4.0,150.0,88.0,16.0,17.0,20,Вторичный рынок,Дизайнерский ремонт,Москва,Крылатское,19.0
36000000.0,4.0,141.0,80.0,16.0,2.0,23,Вторичный рынок,Дизайнерский ремонт,Москва,Севастопольская,12.0
26000000.0,4.0,121.0,70.0,16.0,2.0,13,Вторичный рынок,Без отделки,Москва,Бескудниково,16.0
53500000.0,4.0,157.0,92.4,12.6,13.0,18,Вторичный рынок,Евроремонт,Москва,Раменки,8.0
157900000.0,5.0,180.0,96.0,25.0,16.0,24,Вторичный рынок,Дизайнерский ремонт,Москва,Белорусская,12.0
107800000.0,4.0,154.0,79.0,15.0,4.0,18,Вторичный рынок,Дизайнерский ремонт,Москва,Белорусская,10.0
78500000.0,4.0,160.0,107.0,17.0,9.0,23,Вторичный рынок,Дизайнерский ремонт,Москва,Давыдково,26.0
180000000.0,6.0,330.0,150.0,50.0,7.0,7,Вторичный рынок,Дизайнерский ремонт,Москва,Кропоткинская,4.0
150000000.0,4.0,154.0,80.0,19.4,12.0,22,Вторичный рынок,Евроремонт,Москва,Улица 1905 года,10.0
110000000.0,5.0,207.0,156.0,25.0,3.0,5,Вторичный рынок,Дизайнерский ремонт,Москва,Сретенский бульвар,3.0
59500000.0,4.0,154.0,83.0,18.0,10.0,20,Вторичный рынок,Без отделки,Москва,Крылатское,19.0
99000000.0,4.0,120.0,80.0,10.0,4.0,7,Вторичный рынок,Дизайнерский ремонт,Москва,Тверская,6.0
90000000.0,5.0,206.0,126.0,16.0,8.0,30,Вторичный рынок,Дизайнерский ремонт,Москва,Новаторская,6.0
120000000.0,4.0,136.0,95.0,15.0,23.0,37,Вторичный рынок,Дизайнерский ремонт,Москва,Аэропорт,14.0
55000000.0,4.0,140.2,73.0,17.0,3.0,7,Вторичный рынок,Косметический ремонт,Москва,Чкаловская,8.0
99000000.0,5.0,125.0,86.5,30.0,3.0,6,Вторичный рынок,Дизайнерский ремонт,Москва,Тверская,9.0
129375000.0,6.0,287.5,147.5,20.0,22.0,22,Вторичный рынок,Дизайнерский ремонт,Москва,Шаболовская,13.0
200000000.0,4.0,320.0,120.0,25.0,16.0,22,Вторичный рынок,Дизайнерский ремонт,Москва,Ломоносовский проспект,20.0
172000000.0,4.0,174.0,106.0,13.0,13.0,21,Вторичный рынок,Дизайнерский ремонт,Москва,Белорусская,13.0
83000000.0,4.0,146.0,100.0,40.0,15.0,24,Вторичный рынок,Евроремонт,Москва,Минская,26.0
55000000.0,4.0,162.0,71.0,19.0,4.0,16,Вторичный рынок,Косметический ремонт,Москва,Новые Черемушки,13.0
29700000.0,4.0,102.9,67.0,10.5,4.0,18,Вторичный рынок,Евроремонт,Москва,Верхние Котлы,5.0
170000000.0,4.0,188.0,112.0,31.0,10.0,10,Вторичный рынок,Дизайнерский ремонт,Москва,Чеховская,3.0
55000000.0,4.0,127.0,80.0,20.0,26.0,34,Вторичный рынок,Без отделки,Москва,Гражданская,11.0
245161980.0,4.0,168.0,120.0,20.0,8.0,11,Вторичный рынок,Дизайнерский ремонт,Москва,Курская,11.0
156700000.0,4.0,155.6,120.0,25.0,3.0,11,Вторичный рынок,Дизайнерский ремонт,Москва,Курская,11.0
156700000.0,5.0,159.0,110.0,25.0,2.0,11,Вторичный рынок,Дизайнерский ремонт,Москва,Курская,11.0
200000000.0,4.0,204.9,105.7,23.6,28.0,31,Вторичный рынок,Дизайнерский ремонт,Москва,Славянский бульвар,20.0
176000000.0,4.0,194.0,103.0,20.0,5.0,5,Вторичный рынок,Без отделки,Москва,Белорусская,13.0
180000000.0,5.0,198.8,140.0,17.0,4.0,13,Вторичный рынок,Без отделки,Москва,Новослободская,8.0
99000000.0,4.0,233.0,159.6,23.1,4.0,4,Вторичный рынок,Евроремонт,Москва,Парк культуры,9.0
22500000.0,4.0,98.8,63.4,10.1,2.0,22,Вторичный рынок,Евроремонт,Москва,Алма-Атинская,17.0
135000000.0,4.0,164.0,83.5,20.0,5.0,18,Вторичный рынок,Без отделки,Москва,Белорусская,10.0
98500000.0,4.0,141.3,98.0,20.0,11.0,13,Вторичный рынок,Без отделки,Москва,Маяковская,5.0
55000000.0,5.0,149.0,100.0,10.0,3.0,34,Вторичный рынок,Евроремонт,Москва,Гражданская,8.0
239000000.0,4.0,238.0,126.0,12.0,7.0,9,Вторичный рынок,Дизайнерский ремонт,Москва,Маяковская,7.0
57400000.0,4.0,117.3,73.8,12.1,6.0,7,Вторичный рынок,Дизайнерский ремонт,Москва,Менделеевская,2.0
210000000.0,4.0,178.0,92.1,21.4,13.0,16,Вторичный рынок,Евроремонт,Москва,Смоленская,6.0
80000000.0,6.0,164.0,108.0,9.0,2.0,34,Вторичный рынок,Евроремонт,Москва,Гражданская,8.0
170000000.0,4.0,186.0,100.0,29.0,5.0,5,Вторичный рынок,Дизайнерский ремонт,Москва,Добрынинская,9.0
49900000.0,4.0,90.0,64.0,14.0,5.0,36,Вторичный рынок,Без отделки,Москва,Шелепиха,15.0
270000000.0,7.0,310.0,183.0,28.0,2.0,5,Вторичный рынок,Дизайнерский ремонт,Москва,Кропоткинская,10.0
34900000.0,4.0,97.0,63.0,8.0,2.0,42,Вторичный рынок,Без отделки,Москва,Аминьевская,5.0
52000000.0,4.0,137.0,71.4,19.2,8.0,42,Вторичный рынок,Без отделки,Москва,Аминьевская,14.0
55000000.0,4.0,105.4,55.2,20.0,5.0,22,Вторичный рынок,Дизайнерский ремонт,Москва,ВДНХ,13.0
66500000.0,4.0,157.0,88.0,16.0,7.0,16,Вторичный рынок,Без отделки,Москва,Тимирязевская,5.0
175000000.0,4.0,172.0,89.1,20.9,4.0,6,Вторичный рынок,Без отделки,Москва,Минская,10.0
186000000.0,4.0,186.0,96.2,22.0,2.0,8,Вторичный рынок,Без отделки,Москва,Кропоткинская,11.0
65000000.0,4.0,167.0,90.0,20.0,3.0,21,Вторичный рынок,Без отделки,Москва,Октябрьское поле,10.0
110000000.0,4.0,193.0,100.0,20.0,5.0,6,Вторичный рынок,Дизайнерский ремонт,Москва,Новокузнецкая,6.0
85000000.0,4.0,189.2,97.8,22.3,9.0,35,Вторичный рынок,Дизайнерский ремонт,Москва,Щукинская,14.0
60000000.0,4.0,147.3,81.8,16.9,21.0,23,Вторичный рынок,Дизайнерский ремонт,Москва,Беляево,4.0
175950000.0,4.0,207.1,112.6,18.4,5.0,17,Вторичный рынок,Без отделки,Москва,Смоленская,8.0
178000000.0,4.0,182.0,129.0,41.0,4.0,4,Вторичный рынок,Дизайнерский ремонт,Москва,Арбатская,6.0
170000000.0,4.0,250.0,175.0,15.0,2.0,17,Вторичный рынок,Дизайнерский ремонт,Москва,Белорусская,7.0
24500000.0,4.0,91.0,63.0,10.0,2.0,14,Вторичный рынок,Евроремонт,Москва,Марьино,11.0
190000000.0,5.0,272.0,190.0,25.0,5.0,6,Вторичный рынок,Дизайнерский ремонт,Москва,Кропоткинская,7.0
118000000.0,4.0,187.4,106.5,19.7,18.0,18,Вторичный рынок,Евроремонт,Москва,ЦСКА,10.0
125000000.0,4.0,165.0,95.0,30.0,3.0,12,Вторичный рынок,Дизайнерский ремонт,Москва,Улица 1905 года,7.0
120000000.0,5.0,203.3,143.6,30.5,2.0,4,Вторичный рынок,Дизайнерский ремонт,Москва,Арбатская,10.0
79000000.0,6.0,207.0,106.8,23.8,4.0,4,Вторичный рынок,Евроремонт,Москва,Сухаревская,6.0
82000000.0,6.0,176.0,91.1,21.2,2.0,6,Вторичный рынок,Евроремонт,Москва,Парк культуры,7.0
39800000.0,4.0,87.8,55.0,21.0,7.0,29,Вторичный рынок,Евроремонт,Москва,Аминьевская,6.0
120000000.0,5.0,126.0,65.8,17.1,18.0,21,Вторичный рынок,Без отделки,Москва,Выставочная,8.0
119000000.0,5.0,170.0,105.0,15.0,4.0,5,Вторичный рынок,Евроремонт,Москва,Третьяковская,2.0
89990000.0,4.0,146.0,91.0,10.0,22.0,22,Вторичный рынок,Без отделки,Москва,Кунцевская,11.0
39000000.0,4.0,88.0,63.0,18.0,6.0,27,Вторичный рынок,Без отделки,Москва,Аминьевская,31.0
93000000.0,4.0,174.0,140.0,30.0,9.0,19,Вторичный рынок,Дизайнерский ремонт,Москва,Университет,5.0
34900000.0,4.0,97.0,56.0,18.0,2.0,42,Вторичный рынок,Без отделки,Москва,Аминьевская,5.0
55000000.0,4.0,78.0,54.0,15.0,6.0,6,Вторичный рынок,Без отделки,Москва,Студенческая,2.0
206500000.0,4.0,161.6,105.0,19.0,2.0,7,Вторичный рынок,Дизайнерский ремонт,Москва,Арбатская,10.0
250000000.0,6.0,383.0,300.0,30.0,1.0,22,Вторичный рынок,Дизайнерский ремонт,Москва,Ломоносовский проспект,20.0
90000000.0,4.0,156.0,96.0,30.0,2.0,7,Вторичный рынок,Дизайнерский ремонт,Москва,Чкаловская,8.0
69000000.0,5.0,200.5,30.0,46.5,1.0,4,Вторичный рынок,Дизайнерский ремонт,Москва,Маяковская,8.0
85000000.0,4.0,180.1,72.0,30.0,8.0,48,Вторичный рынок,Дизайнерский ремонт,Москва,Новаторская,18.0
33500000.0,4.0,111.0,79.5,14.0,6.0,12,Вторичный рынок,Евроремонт,Москва,Римская,9.0
120000000.0,4.0,105.0,70.0,25.0,3.0,5,Вторичный рынок,Дизайнерский ремонт,Москва,Кропоткинская,8.0
99000000.0,4.0,140.0,85.0,22.0,9.0,18,Вторичный рынок,Дизайнерский ремонт,Москва,Белорусская,7.0
69000000.0,5.0,198.9,128.0,36.0,10.0,19,Вторичный рынок,Евроремонт,Москва,Раменки,3.0
152000000.0,4.0,170.0,88.0,34.0,9.0,13,Вторичный рынок,Без отделки,Москва,Новослободская,8.0
154845000.0,5.0,309.7,160.0,15.0,22.0,22,Вторичный рынок,Евроремонт,Москва,Кунцевская,11.0
249950000.0,4.0,210.0,150.0,40.0,3.0,3,Вторичный рынок,Дизайнерский ремонт,Москва,Арбатская,6.0
72000000.0,5.0,200.0,170.0,21.0,25.0,28,Вторичный рынок,Дизайнерский ремонт,Москва,Профсоюзная,14.0
90000000.0,5.0,168.4,54.0,20.6,1.0,3,Вторичный рынок,Без отделки,Москва,Балтийская,20.0
23300000.0,4.0,93.0,51.3,13.0,5.0,25,Вторичный рынок,Евроремонт,Москва,Павшино,17.0
90000000.0,5.0,210.0,170.0,40.0,32.0,48,Вторичный рынок,Дизайнерский ремонт,Москва,Новаторская,18.0
230000000.0,4.0,233.3,120.1,25.9,6.0,8,Вторичный рынок,Евроремонт,Москва,Кропоткинская,11.0
272402200.0,4.0,168.3,108.0,15.0,10.0,16,Вторичный рынок,Дизайнерский ремонт,Москва,Смоленская,7.0
149000000.0,5.0,220.0,180.0,15.0,2.0,4,Вторичный рынок,Дизайнерский ремонт,Москва,Кропоткинская,6.0
21500000.0,4.0,90.3,64.0,10.2,5.0,17,Вторичный рынок,Евроремонт,Москва,Новопеределкино,20.0
80000000.0,4.0,132.0,81.2,10.3,10.0,14,Вторичный рынок,Дизайнерский ремонт,Москва,Фрунзенская,13.0
55000000.0,4.0,108.0,71.0,14.0,4.0,5,Вторичный рынок,Косметический ремонт,Москва,Тверская,6.0
150000000.0,4.0,180.0,121.0,15.0,2.0,9,Вторичный рынок,Евроремонт,Москва,Арбатская,6.0
130000000.0,5.0,180.0,111.4,22.1,28.0,53,Вторичный рынок,Дизайнерский ремонт,Москва,Минская,29.0
90000000.0,4.0,165.0,85.6,20.3,4.0,6,Вторичный рынок,Косметический ремонт,Москва,Чеховская,7.0
